source_wallet,txn_count,No_Days_Active,initial_balance,Last_txn_out,current_balance,first_transaction_date,last_trasaction_date
0x23979c65f29fabf6eac467839df9eacb53cb5754,112,24,0.0146,0x72ce9c846789fdb6fc1f34ac4ad25dd9ef7031ef,0.144978766316929,2022-10-04,2023-01-23
0x3f165f0b35c9dcca2c74b6a8e62ef41b175197f9,33,11,0.02475232,0x1b165fe4da6bc58ab8370ddc763d367d29f50ef0,0.0034455690225523,2021-12-23,2023-01-19
0xbe6c2e68604b8b7d4fed70fec0393a42b6ae1ec4,88,35,0.20886312,0x15dda60616ffca20371ed1659dbb78e888f65556,0.047896029162288,2021-10-06,2023-01-17
0xad500eb3be8622b647b923c00dfc66577d7213b9,195,29,0.0,0x0c462dbb9ec8cd1630f1728b2cfd2769d09f0dd5,0.0957320870154355,2022-08-23,2023-01-23
0x677c8b6d284ebba029adbf50efc809f1a4da6c1c,28,19,0.8,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.1862814181500558,2022-06-06,2023-01-20
0x652e6ef97057f55c8073af9476d45db2c3897b3b,55,25,0.409,0x9b6bf20ca2b5a4fdec681e75cfa9a7a5315bf36f,0.1010383936562963,2021-09-28,2023-01-23
0xb18da1b7ae1a53676eab1213cbdac1eaf0e84654,24,12,0.013,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0519844061623307,2021-09-19,2022-12-19
0xda00a69a7bbc3f3b98fd9741bdc3b212fbbc1ce7,28,12,0.04,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0179978992075334,2021-06-18,2022-12-14
0x381351f693da46e3800897950720c0ac6b89c78a,93,37,0.4983455953056137,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.2779688450001747,2021-09-15,2022-12-19
0xa9f5fd0e44a9167e3d243c14cbf9a4c88cbcec13,11,8,0.20678,0xabea9132b05a70803a4e85094fd0e1800777fbef,0.0310920017749832,2022-12-03,2023-01-23
0x83c2ecdce3b99af24ac48e6bb86e8439cadb0354,33,20,0.96194758335744,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.0405510844066325,2021-12-26,2023-01-22
0x7732debff75f8e6ce0cd3baeb20ddf12f5f6fa03,21,9,0.0348,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,0.0078587530403732,2021-12-06,2023-01-22
0x19d9ffa2c57764ee635b7d005922718f52087e53,45,10,0.031,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0164507952659408,2022-10-24,2023-01-20
0xe89fde2bb446cadf1d4b5422330a9218defffd36,20,13,0.245,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0815726251718362,2022-06-19,2023-01-22
0x00c2d8fe2eb0036ee57d911a8c70d621efa2407e,128,39,0.19525839,0x80c67432656d59144ceff962e8faf8926599bcf8,0.0275764512539875,2021-09-10,2022-12-22
0x63e701cf13f36c4e6fb261ee7fa9e364922bb3ef,29,13,0.031,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.1133192552510441,2022-11-04,2023-01-21
0x2fea27fbe008656db9b2c2b16b791fee2022df9f,27,16,0.00633143,0x2fea27fbe008656db9b2c2b16b791fee2022df9f,0.0130538,2022-10-23,2023-01-12
0x9d28320f7b7ae4350f283c29c33a227113bc608f,18,7,0.234,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,0.0044030701029422,2022-11-23,2023-01-09
0x6281c0720c3363eff4e83fb3b01ba8a6ae7017fd,15,9,0.376,0x82e0b8cdd80af5930c4452c684e71c861148ec8a,0.187927420842715,2022-10-29,2022-12-18
0xa8f0048a0d1a04663ca5010d0beac5bcaeea0eef,113,36,0.0,0x3fee22437206fa2b64c8316a156f4f51589a49a1,0.001356747983314,2022-07-21,2023-01-18
0xdc6c1c86c344085400f621cdba5a1192c0f11d4b,9,6,0.1,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0213615674536373,2022-12-05,2022-12-19
0xe272b4d3485f93d34b2a1c39fdc8806560046125,16,7,0.1184,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,0.0325767366095822,2022-06-05,2023-01-09
0x8ef02702abb88892114b81184a08960491aa6924,19,11,0.014468476274599,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0070463628114531,2022-11-06,2023-01-21
0xd2ea42a69287a0a1bacd9259fbbd61a5db977248,420,36,0.0,0x286e531f363768fed5e18b468f5b76a9ffc33af5,0.0209083618745045,2022-10-01,2023-01-21
0x8feb619b099f5b385b26e7c1761cc01effd3681a,28,6,0.00640475,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.002987678932361,2022-10-24,2022-12-17
0x0e944218e022106661a6ae55049a1707953b1631,5,3,0.005,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0864381436274843,2022-06-27,2022-12-20
0xba2e5298a52a3c881375c28c69bc1465296771f9,79,26,0.10393657,0xa46f952645d4deec07a7cd98d1ec9ec888d4b61e,0.0094331596983979,2022-06-23,2023-01-22
0xec4a90b20ec69b18e71a05ba8e81e2af84f2e522,22,9,0.0242366,0x71f3729bb7310dbaab8f8e43d8a0967554f6fc35,0.0052654236438548,2022-10-31,2023-01-22
0xe4cdb47c790e8c51f94393872505d373b68d6e84,340,52,0.0,0x0ac1c3a132afadc8c34a66d1a7164ebcfb6f37f0,0.000100299001173,2022-07-10,2023-01-16
0x312e80bb497f5a399e01208c47360b531e34910b,245,15,0.0,0x881d40237659c251811cec9c364ef91dc08d300c,0.048168215675582,2022-11-19,2023-01-23
0x1afae95be6720bba7d1bd0fc2f9c9560f04ecec3,116,39,0.01770038,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.3063220804172717,2021-08-28,2023-01-22
0x8065762f8f26ff2be716bd302cf4ce68ea552f13,47,19,0.01485163,0x255617a734d64530cbd27f81bb637282ef52358b,0.0111814529956315,2021-08-24,2023-01-03
0x898caf59cc15b12524a908470b512ddab8f50aa0,29,13,0.011932,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0075850076406254,2022-11-01,2023-01-21
0xe3557e84bd0247c09ec369d3c904e9dab87d60a7,731,37,0.0,0x33da762c41a01c4d524a3cb9dcd6ff53bcab47f9,0.4316219481018405,2022-09-21,2023-01-21
0x4e8a818c587ea7bbf11ca69e78f6eb3af13c68a0,37,22,0.22,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,0.0108032947006552,2021-07-29,2022-12-19
0x6fdac5a9f84f306272e04baa6d2c4577dcef60ef,13,6,0.63122017,0x5f4f2ca2c8c9b67d6404d03f71a6339ed45cf1d4,0.000210315775005,2022-12-14,2023-01-16
0x2076aede7bf37e1222bdb214b1e0abc4d9f54ceb,22,11,0.0383943840120348,0xd8c967ddab8765295d97de4f65a745cd3f2543e9,0.0001441165696755,2022-08-07,2023-01-21
0x4ae7ca12a93abc33a040dba03f2ae8fac43ba242,75,26,1.030902158374038,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.0737745953286206,2021-10-16,2023-01-22
0x95b8e961713c27125e4089d6ec19bf5efcf8fc8f,22,7,0.0095,0xd4b80c3d7240325d18e645b49e6535a3bf95cc58,0.3709845941188791,2022-06-27,2023-01-06
0x9a7724467087dd8607d773695a063eba36c1f95f,97,37,1.29912739875377,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.0693402834442799,2021-09-14,2023-01-20
0x71a5b7db1f7dcf76bc3bc56dd18bdcb0873f229a,37,18,0.002,0x8cc6517e45db7a0803fef220d9b577326a12033f,0.0006375338710277,2022-10-16,2022-12-31
0xcb42375d70b2041d92b9aeebd2917cec527dafb2,18,11,0.022,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0033253140829814,2021-02-15,2022-12-14
0xdc8257c872b2094335e14ec122faacab590bfc2f,70,33,0.01074268,0x36f3c152dc9c34ec485f0a2b5f48693cc96a6fbb,0.0002012436039868,2021-06-17,2023-01-11
0x06a89da2565f7237bad43231da8f316ef20031f9,52,33,0.035,0xf7a1f2a1b7664815a8127be755ebf8a0a01b0f01,0.0116700612712676,2021-12-05,2023-01-17
0xf53bd6b9a21d1b4573259eaf89f5d76f781df309,20,14,0.227,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0477206172467795,2022-06-19,2023-01-23
0x77d016bf3aca27e39ded2e1c11529eb36b176c75,26,9,0.119,0xd4b80c3d7240325d18e645b49e6535a3bf95cc58,0.3796892424364583,2022-08-12,2023-01-06
0x751be3192b36a7837f16b9ebd1755d1979428f1b,106,41,0.0,0x9b6bf20ca2b5a4fdec681e75cfa9a7a5315bf36f,0.0132405958616435,2022-10-20,2023-01-22
0x9f98792118f3bd88434dac08300d4ac8c8eaf6c9,14,9,0.05,0x9f98792118f3bd88434dac08300d4ac8c8eaf6c9,0.0177770405160455,2021-07-25,2022-12-29
0xd9cd6f4b7975860c5864826ce880787df975cdf0,16,6,0.020232,0x82a76f779885c98aef2e5fa7c2ef5970db77209e,0.000106229132898,2022-12-19,2023-01-05
0x41c3d4b63cd8731d443c8e5f6ad0009a5885b925,102,35,0.0,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0033917877484773,2021-04-25,2023-01-18
0x6cf69378d163225c0964dbb6a55e0dcbae4bded3,7,4,1.1122774,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0043052922903213,2022-05-29,2022-12-21
0xc319fefb322e05be3f7277211a1340eae8b84e18,8,5,0.00012,0xabea9132b05a70803a4e85094fd0e1800777fbef,0.0109649037721137,2022-12-18,2023-01-10
0x4c710b38199f589dd769d36ed52b6d0170cb83ee,385,19,0.0,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0012510962894956,2022-11-22,2023-01-22
0x62d2d9ed20805fff4cb795a3a63675be6c04aaa4,69,28,0.003,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.0866019586758849,2021-08-19,2023-01-23
0x3d700107ff584eefd2e104383e84f39b609123c3,15,10,0.207937,0x084b1c3c81545d370f3634392de611caabff8148,0.020248513043412,2022-08-06,2023-01-18
0x1bab6156c8815e49307a4094e968235681e6890e,5,4,0.014248,0x084b1c3c81545d370f3634392de611caabff8148,0.0017909604523708,2022-12-19,2023-01-21
0xdd585e78ddf7a02025fbc3909434e2cb5030b1c6,9,5,0.015444,0x084b1c3c81545d370f3634392de611caabff8148,0.1094963064541242,2022-12-13,2023-01-15
0x940214134c5e8d81dbd5e9015908c697dab5e0dd,858,30,0.0,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0099351097695308,2022-09-07,2023-01-20
0xcbe2cf71514c1c2abf3b9d049a8d71b9e7fc9afc,147,37,0.0270679,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0082329426421237,2022-01-02,2023-01-23
0x050aef55a207806354adc7f07d167a68a508061c,106,33,0.0,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0295291522098965,2022-02-24,2022-12-28
0x5b33447050cffc90130ed934f3d19a3fabe218ff,9,7,0.0130588187741546,0x01134058ffd4529d0183c3a2b05e14900a94222c,0.0,2022-04-02,2022-12-20
0x151cb1a5d7a8c491d9586bcc019b1e654d9583e3,575,58,0.0,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0747361582761133,2021-09-02,2022-12-21
0x4ff4f9c30bb96c26d884d9b4ac89b02803bf3028,8,5,0.0,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0020424169517446,2022-12-02,2022-12-20
0xffae606567923a901ccbb748915fdb63ea6f514e,97,53,0.008461728249877,0x9e7b68f68fd5a9f68af30044f42efb68936355c7,0.0557740307416054,2021-10-30,2022-12-31
0x5c2de9d85326e378233cdbe0891b210b3b0ba10f,18,8,0.024232,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0022493694511524,2022-11-17,2023-01-21
0xb72e9fb9f8649800f94fcb44712250055f62795e,17,8,0.025,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0001847434816766,2021-10-02,2022-12-17
0x5db2419091014463fba8e76727fb35735a5d42fc,161,35,0.0,0x942ec9d602fc56a60ab94ded04586bafc8cf9497,0.0,2022-09-15,2023-01-23
0x91ab25c1d5717e6bf3f4dc54562de8d9706f1950,125,51,0.9860183735333198,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.619949120633422,2021-11-15,2023-01-20
0x0c78b7bf769d44b6d13a30ddae432dd1c9b39b02,63,11,1.46024058,0xdc3babb0349fa781ce03a0f7d816d251e7ec4e83,0.0006735125651121,2022-08-21,2022-12-26
0x6832e536067c077eda37b33358bdc23cef3a2bc4,16,8,0.206232,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0020168896236225,2022-11-16,2022-12-24
0xaac75aee1d3dac4e6a5435c589f36fe4f042fd1d,250,13,1.67e-05,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0867832847837076,2022-11-27,2023-01-22
0x70dd0cef072ec308e6708c20553cd9299d4d4c2e,108,56,0.009,0xc5e9ddebb09cd64dfacab4011a0d5cedaf7c9bdb,0.0324082707303243,2018-05-20,2023-01-20
0x54e8075a1003574c9d7e1d777253b579f7311dbe,28,10,0.0095,0x0b9857ae2d4a3dbe74ffe1d7df045bb7f96e4840,0.2674900359264823,2022-06-27,2022-12-30
0x9dd209ee7b270e15a2921398a13d4257500f974b,15,5,0.0986424,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0006154561893113,2022-11-27,2023-01-21
0x9b988de49c7e2243679177f640923c4161651299,22,14,0.25,0x8cc6517e45db7a0803fef220d9b577326a12033f,0.01120279841812,2022-04-26,2022-12-26
0x4f2083379c75aaaf03f5e308797edb1decec13c2,16,11,0.1001,contract_creation,0.038691596822626,2022-10-27,2022-12-28
0xf0a82ea8cb867ef4a4252e94a05092a9e450cddd,104,40,0.1,0x0e3efd5be54cc0f4c64e0d186b0af4b7f2a0e95f,0.2937353021134887,2021-10-04,2023-01-19
0x9c308db44641802fd4bf697f0114655083c2e399,98,37,0.8020096920612139,0x0e3efd5be54cc0f4c64e0d186b0af4b7f2a0e95f,0.0292107650927366,2021-09-14,2023-01-21
0x5e8c16c96ffa9217a251f6cd22ac942770b91e08,72,26,1.6382942527945166,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.0956616236800496,2021-10-16,2023-01-22
0x42af703afbc127748207709d59943bcddb5c13c9,75,34,0.0138416870797547,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0103213802113608,2021-12-26,2023-01-23
0xfdd72306266da2a351348a794cc6aca514c2bc1b,107,27,0.900800000000009,contract_creation,0.0066935581485724,2022-05-08,2023-01-21
0xf025066cb626bd6b3ff45231d31c26a1604b471b,278,40,0.0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0.0097992274878679,2022-02-11,2023-01-22
0x8bc8b4e4921101bcc56ec084b906069b73de7276,2701,14,0.0,0xec568fffba86c094cf06b22134b23074dfe2252c,0.0485432061407743,2023-01-07,2023-01-23
0x64986e67ef13776ac665142cfb10f049f93443a6,427,38,0.0,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0138569458176836,2022-06-01,2023-01-19
0xda66a378f93549a541fb1d15379307198d7b1fe7,47,22,0.219,0x9b6bf20ca2b5a4fdec681e75cfa9a7a5315bf36f,0.4170684346445408,2021-09-28,2023-01-23
0x0ee4e42b1096530f80a589cb13461930704517d0,669,48,0.0,0x044fb7f438b595a1266ba2781ade383731ed8b16,5.437575136247908,2022-07-16,2023-01-23
0x65ae5b26b7ee0329c66d1acf637f14134d8353f9,133,44,0.0,0x5e9475b8db383387922d0aba50d6b5c5b8dd1d9e,0.0205416821774186,2022-08-27,2023-01-22
0x290f2161b28d489d76d616325e7ea60127298e90,9,4,0.04199183,0x084b1c3c81545d370f3634392de611caabff8148,0.004278346675854,2022-06-26,2023-01-13
0x2e62baed82b39d05db48b85015ecd9ae0e9a1379,19,12,0.242,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0748108456657773,2022-06-19,2022-12-20
0x136a08342bba488ba8b47c44449eb3a0bc77989c,25,11,0.007,0x136a08342bba488ba8b47c44449eb3a0bc77989c,0.122046559838382,2022-06-11,2023-01-22
0x590446f4568a0546b0ade6eac5e9925ac4635979,29,19,0.799,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,0.0751893138037893,2022-06-06,2023-01-23
0x97dab4d2de792dcd611f9930c98170db9f4c34da,90,33,0.01174474,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0136064087497491,2021-08-13,2023-01-21
0x3526ba623fd5d2847322918086aa6aa8edf5678d,24,8,0.94890144,0x80c903052b40377b14feb96a40dd4f8eed7a9950,0.0101869514778033,2022-11-25,2022-12-27
0xeb3a4113907d38058955661fab0e81dd513761ed,97,42,0.7323581805181812,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0388886440816784,2021-11-11,2022-12-20
0x037167b3e86a9a19f6366bac0037e6c54f832832,7,5,0.009169,0xa186d739ca2b3022b966194004c6b01855d59571,0.0015151877646068,2022-12-19,2023-01-19
0x6de41b12b0fccf503c01997a34e949fa6faf2b33,42,24,0.073719576115629,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0064143999811773,2022-06-23,2023-01-23
0x7683c36e3067ad69e2ac06ddb21250eaf4e4ffed,31,19,0.0105,0x1b165fe4da6bc58ab8370ddc763d367d29f50ef0,0.013451013794403,2022-01-15,2023-01-22
0xa4e2a0c1f3906ff3debf9c57206c02effc3f6702,10,8,0.0045,0x50e9dc61b38854e55900b1bee88dc4183fc24127,0.0062364516838211,2022-09-01,2023-01-19
0x7758236c7a14a4ccdabd95e2b59fe791ceee35a4,50,14,0.9595,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0140770190128512,2022-06-19,2023-01-23
0xaf52748c21db202ae319432fea33d830b9d751f6,10,6,0.04044,contract_creation,0.0022050826711879,2022-12-07,2022-12-28
0xb1ea21af5a5177d67bd87c58ba0bad414c5840e7,24,12,0.0025,0xabea9132b05a70803a4e85094fd0e1800777fbef,0.0013935490037012,2021-07-31,2022-12-20
0x2bca60300d235e11b436b799284d8794fa86bb55,144,35,0.0458086272117017,0x58c5494acf0b2e2256412cc7c34bef10b8877f30,9.8512979355e-05,2021-11-12,2023-01-08
0xd97db61ece702378b274d94809b47e4f63969c45,29,10,0.1195,0xd4b80c3d7240325d18e645b49e6535a3bf95cc58,0.1664788478054421,2022-08-12,2023-01-07
0x21bd700146204f5e5571dac84ca5b4951e73011d,56,26,0.0235,0x2116f57ba2423827a7f0285edec7e315a5d77b10,0.0196703967726735,2022-04-28,2022-12-27
0x46d4cd0fce250232648184e88daf723d8771cc1f,17,9,0.015,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0004960950900259,2022-01-21,2022-12-20
0x021347565515e576ef931e404d628da613d785b9,82,22,0.014232,0x6b175474e89094c44da98b954eedeac495271d0f,0.0043857914432796,2022-11-11,2023-01-21
0x53d5b183e5b8aa9621d39ee993618a2c297f1d2e,5,2,0.60810333,0x50002cdfe7ccb0c41f519c6eb0653158d11cd907,0.1276473177808405,2022-12-20,2022-12-21
0xd0d890581c34999c117da874fddbfac654e8eefd,5,2,0.620232,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0061919609751954,2022-12-01,2022-12-20
0xe0144fa05a0d32b5b1de10ccee7211616b3e3ef0,71,25,0.13,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,0.0532976323927744,2019-06-11,2023-01-23
0x3dd8805ca4aaacebaee55cc3b4d81d3a72317844,271,14,0.0,0x00000000006c3852cbef3e08e8df289169ede581,0.1384692250273065,2022-12-24,2023-01-19
0x629596bb537b6f3d51b11271663c1d5d487a2173,79,34,1.2352810662040223,0x0e3efd5be54cc0f4c64e0d186b0af4b7f2a0e95f,2.431956437462937,2021-10-12,2023-01-21
0xe26bb21ddeb305461318aef63adb1e726f6073bd,31,11,0.0284,0x9b6bf20ca2b5a4fdec681e75cfa9a7a5315bf36f,0.0073547747947284,2022-05-24,2023-01-23
0xea6951d410e3685802c48348a42ff50fb1c8f79b,17,7,0.09518666,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0031967138469857,2022-06-26,2022-12-20
0x2bdd000643d993c51efcac601aadf49ecbf345f1,59,27,0.1760827612769672,0xec568fffba86c094cf06b22134b23074dfe2252c,0.0094235771173978,2021-12-14,2023-01-23
0xdb447a3b5891355aaf61802e381ce460a1e12633,33,12,0.0415,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0003372577631373,2022-07-24,2022-12-20
0xfadbf2a11623b9fb76789df05d2dec38d088a692,19,12,0.18520013,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0104250366782904,2021-09-12,2022-12-18
0x7b66af3c637092915247f464e91bff13ae23af65,41,22,0.22,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0100682697842031,2022-06-01,2023-01-20
0x615e91815c8b751bd7e2715fe9c19c678390d9f0,14,3,0.0393576,0x615e91815c8b751bd7e2715fe9c19c678390d9f0,0.0228420760411426,2022-12-04,2022-12-29
0xb70f3b5405676c45dab77501fe5bdd07924586a7,84,30,0.03,0xd9d74a29307cc6fc8bf424ee4217f1a587fbc8dc,0.220743947001626,2022-01-12,2023-01-23
0xabaee1f1b3bfd8493e7906e7b6daa78297db69cf,196,29,0.0,0x286e531f363768fed5e18b468f5b76a9ffc33af5,0.0069802871880497,2022-11-22,2023-01-23
0x33878e070db7f70d2953fe0278cd32adf8104572,314,37,0.0,0x33878e070db7f70d2953fe0278cd32adf8104572,1.0352673215007036,2022-09-27,2023-01-20
0xa196baddbf410a549db37fe4847073f2ee94bd2a,17,8,0.0103,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0116535543295424,2022-07-21,2022-12-21
0xb91d22ade0225992834f8427e55a1e1c78412d19,103,29,0.0,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0789733952059953,2022-05-07,2023-01-23
0x6a3e5ca781e1e5d7c7595319e69c7dde18c3266d,53,21,0.04,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0606070350910007,2022-11-09,2023-01-23
0x36a629e3a24c04d38dfd6a96c28c8d5ac0e0ff93,40,18,0.01255716,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0010365716716153,2021-10-28,2022-12-24
0xdb0267ee1c6692d09edd8e654da3f76eb845a1f4,494,51,0.0,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.0760540223164654,2022-02-27,2023-01-19
0x1c23944d286af31a8c457ec338bf22c3799011e6,27,9,0.01277761,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0010772663779462,2022-09-28,2022-12-20
0xb6eecacf4d55535ce6b98c10d69a1a170fd806dd,36,12,0.09570205,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0034669378504307,2020-10-14,2022-12-17
0x875f34bfc5f93eb6054a32e8b8984ff5e52f3e30,4,4,0.19360188,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.1794338024600585,2022-09-02,2022-12-14
0xae33db5c1de9f987c001f5e99373569b54fdd525,28,19,0.799,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.1898040169040538,2022-06-06,2023-01-20
0x96ce0aecdd145136bc94b3484c57ee4572064a4f,213,35,0.0,0x33c6eec1723b12c46732f7ab41398de45641fa42,0.0628166941447318,2022-11-16,2023-01-23
0xdf01928cfdfc34383460ca843b7b5ccd684906e9,26,13,0.00904,0xa21342f796996954284b8dc6aae7ecbf8f83a9e4,0.0072432994036442,2022-09-28,2022-12-21
0x43e4f031f795dcafd662ce097f53b5f908f39dc8,387,17,0.0001,0x3fd36d72f05fb1af76ee7ce9257ca850faba91ed,0.0001319382673499,2022-11-25,2023-01-16
0x4a13f91517d5232267d2688fe94c62be194bee50,44,18,0.0695,0x8cc6517e45db7a0803fef220d9b577326a12033f,0.0012013206713778,2022-07-22,2023-01-08
0x6c965b656c450259a6d4d95a2e68fb4319eecbc0,152,46,0.004746,0xc1acd2db5c527b1ac966f1de99a09e2e4ef8b667,0.0009556808885097,2022-09-22,2023-01-20
0xca7b7ed1132148c3059a23ea7a6fab51908ba223,48,18,0.01011225,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0231917862412689,2021-09-02,2023-01-21
0x96e0fb965c3785a0f5155d46d0c270e4b1701074,20,7,0.190947,0x96e0fb965c3785a0f5155d46d0c270e4b1701074,0.1638112790902357,2022-11-27,2023-01-15
0x54f89110144d74753ed384944f355e53e1e6bc45,18,8,0.0223,0x99c9fc46f92e8a1c0dec1b1747d010903e884be1,0.0004768865123434,2022-12-04,2023-01-07
0x24392e4efd1ddb532b64094188dcc27276dc13fa,27,8,0.114332,0xe95fd76cf16008c12ff3b3a937cb16cd9cc20284,0.0200172747325594,2022-10-02,2022-12-20
0x79fa45240365462022339ca2d02a82df230b0c92,6,4,0.04047904,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.0128278413442321,2022-06-25,2022-12-18
0xa63bc7a483bbe8be6ae6e9c7c47b8d1fc3c6058c,35,14,0.01,0x1bf979282181f2b7a640d17ab5d2e25125f2de5e,0.0029690083440158,2022-07-19,2023-01-13
0x91fa472fb12ef104d649facce00e3ba43de57a8d,552,32,0.1,0xbd8451d2d5fb88469a764b05c1e0b623c5106145,0.0065673049274243,2022-11-20,2023-01-18
0x60315c53be8810d7ce746a3bfc32ed50486b486e,16,3,0.0182691561143376,0x32b6ca7bfcc291276caf4411609f4cab934b0a6e,9.9018282657e-05,2022-07-30,2022-12-20
0x2222fdb148c6fc8c702aa8362202fd2d8470b2ce,29,12,0.0073289527190064,0x69b10048432b0871f8aba32f6b2e3024b23ae753,9.9838174926e-05,2022-12-01,2023-01-18
0x158169a722f85e8dd64fa4692af4ba0ee3ac3f1f,31,17,0.084,0x88e227fbb95d896f75c169cc8a0227a282f3e5b8,0.0,2021-10-05,2022-12-31
0xd20f2cc486440503b80df13eebe3aa0afe40de7f,16,8,0.05,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.0034323070704643,2022-10-24,2023-01-18
0x629f7717d580fb64ff22ba1e9a51b2ff9bafbb14,120,28,0.009748,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0.269522701511876,2021-06-09,2023-01-18
0xfb34dc514819025d5f0b887b67a2283aa0ec60f8,6,5,0.153,0x15dda60616ffca20371ed1659dbb78e888f65556,0.0047260018607077,2022-11-22,2023-01-10
0x137d7a7ab7c6051207e9ba4de0a4e20fcbfce8d3,89,33,0.5335,0xc5101fd7bf008b0bd715b5940e12330427ab8666,0.0138653130192163,2021-12-14,2023-01-12
0x97bdc2d95884c12051b24c1167339858add98dc8,371,31,4.5,0x32d53a8b9bdced50d2a34e55f40434e676ab6b97,0.019142702131883,2022-05-06,2023-01-15
0xc74fe614e92ed4bce9006db2575e1465ca285a3c,17,6,0.2232856,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.0008249471306215,2022-12-04,2022-12-20
0x90c7f4034d5fd93a86c37c902cf346a1421c8624,21,11,0.0151677765484572,0x2f4cd01b5e54088de41b81c1fdb0f67252e42246,0.0001585067684999,2022-08-07,2023-01-22
0x6a20b9a3e284657abc8da34465fe6f34aefd6b3d,167,19,0.0082699535831633,0x560c6e1494d6f8f6856501d693af881135146723,8.1896006619e-05,2022-09-29,2022-12-20
0x2a77adbabe67461c4bc11c5eea6452063cb330a1,5,4,0.0,0xdf75054cd67217aee44b4f9e4ebc651c00330938,0.021925864042362,2020-12-16,2022-12-20
0xb1be5a446b2e8fae979e142968d32d694fb0f058,5,3,0.013608,0x084b1c3c81545d370f3634392de611caabff8148,0.0014175177427994,2022-12-19,2023-01-16
