source_wallet,txn_count,No_Days_Active,initial_funding,Last_txn_out,current_balance,first_transaction_date,last_trasaction_date
0x93e7c8c855a5667153ca9a86d0cec8f08e5648b8,1,1,0.475,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0240658759535562,2023-01-01 00:00:00,2023-01-01 00:00:00
0x17965494a7304c6442d6d81fe5d5adf3b01d0605,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.003784029479123,2023-01-01 00:00:00,2023-01-01 00:00:00
0x63580a191bc516d669ba5a9493a2b2484eefd63f,2,1,5.3984,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.196368519487546,2023-01-01 00:00:00,2023-01-01 00:00:00
0x307f85e9c43d64bc360fd5fac682cd89b376cf4f,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0025323006264165,2023-01-01 00:00:00,2023-01-01 00:00:00
0x71356e003a64691ebd621917563cd6410e24e186,1,1,2.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9813862669945278,2023-01-01 00:00:00,2023-01-01 00:00:00
0x39b701da3a1116b1599e8c84784ad1135856b0b2,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.008518519487546,2023-01-01 00:00:00,2023-01-01 00:00:00
0x8f7435532e0f0c7cb242d85217c3f72c6cc168db,2,1,5.46846,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.20460820196,2023-01-01 00:00:00,2023-01-01 00:00:00
0xae5436c988547139a7f29823d2cad414767a7a6c,4,1,8.65,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1313761704557814,2023-01-01 00:00:00,2023-01-01 00:00:00
0x658fc0973b6e5fca66f83b03049fe0ee4f37cfdd,1,1,0.455,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0123642128190837,2023-01-01 00:00:00,2023-01-01 00:00:00
0xb1ad97c85bc9e4944b103fbcb7dc631d8d3d39e9,1,1,0.493,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0016225082013967,2023-01-01 00:00:00,2023-01-01 00:00:00
0x99ccfa3645e27c82f50198ba685d7c872c29ce6d,1,1,0.415,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0625856886957628,2023-01-01 00:00:00,2023-01-01 00:00:00
0xe144812b3ddd28c59d85c525932a7b0e4ac41a1b,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0080865531067598,2023-01-01 00:00:00,2023-01-01 00:00:00
0x3ed3fd425e0ad68de7a179340c48e676f8a9b3f9,2,1,22.851,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.84377986008405,2023-01-01 00:00:00,2023-01-01 00:00:00
0xaa45732a82216dd0c581dc839509eaadc5f2dc45,2,1,5.407,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.095064519487546,2023-01-01 00:00:00,2023-01-01 00:00:00
0xbdbb6a9a97311e9a4f2b99479bc92f79afe3375c,3,1,10.0,0x7212e3ee2de090131f74e65ece400f722ee64b5b,7.350000021e-06,2023-01-01 00:00:00,2023-01-01 00:00:00
0xad2840fab5965941cfe15d8ebaab3b7380c9bce4,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0423124445360149,2023-01-01 00:00:00,2023-01-01 00:00:00
0x17d34be83d9799e54022a8129216ed057d5fff62,1,1,0.472,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0025539819170785,2023-01-01 00:00:00,2023-01-01 00:00:00
0xfdfae996d841933e622cdcd1278348c1b4eca6df,3,1,10.0,0x7212e3ee2de090131f74e65ece400f722ee64b5b,7.350000021e-06,2023-01-01 00:00:00,2023-01-01 00:00:00
0xafeb4eb97997ef4e65e2da624390fa57c3dacb4d,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0439038328435163,2023-01-01 00:00:00,2023-01-01 00:00:00
0x70edd3555a470edee34f9275a5961e8e0e8cb9b9,9,1,2.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.0648842889493009,2023-01-01 00:00:00,2023-01-01 00:00:00
0xff05cb914b4b6b25fd82100e2503e37923590063,1,1,4.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.154724691350135,2023-01-01 00:00:00,2023-01-01 00:00:00
0x0f8361ef329b43fa48ac66a7cd8f619c517274f1,171,23,0.0,0x907f1a48918bb5de07c12443cab0e6eefcc611bc,7.659377015234878,2021-05-15 00:00:00,2023-01-10 00:00:00
0x4c791a84178d6b071299a81d96a967288abf11ed,4,3,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.9753993032910415,2022-02-07 00:00:00,2023-01-01 00:00:00
0x57f4d129b0a5eed45495784d0cec64e97da371d0,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0430965134552091,2023-01-01 00:00:00,2023-01-01 00:00:00
0x094e6f532ec77b2372d09e72ae26c70b3f38fcb1,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0034947304676078,2023-01-01 00:00:00,2023-01-01 00:00:00
0x9f685ece3ff1205df5645b31b15336bb45eef509,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0283221695801617,2023-01-01 00:00:00,2023-01-01 00:00:00
0x8e7491cd081ccf9f47b0014bad560752dfdb883e,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0098637737927476,2023-01-01 00:00:00,2023-01-01 00:00:00
0x69b54d1473d90521827cfe3876d8f0faeaba3241,4,1,346.5841129207397,0x69b54d1473d90521827cfe3876d8f0faeaba3241,0.0003519269129553,2023-01-01 00:00:00,2023-01-01 00:00:00
0x36908e47864907759c7d1493a481ef3a8118d33f,3,2,10.9,0x36908e47864907759c7d1493a481ef3a8118d33f,10.319740329994328,2023-01-01 00:00:00,2023-01-02 00:00:00
0x790ea37af97f3b21bcfdc8d9ea8a1ed3ec05b6ef,2,2,2.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9948647149213912,2022-06-14 00:00:00,2023-01-01 00:00:00
0xac70275fb18f42818290bb53b595425dd43e39ba,2,2,2.03,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0182535690827675,2022-12-31 00:00:00,2023-01-01 00:00:00
0x6f15cac7ad6bbcc44529d403550f9e56ad943a90,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.039908666759381,2023-01-01 00:00:00,2023-01-01 00:00:00
0x65337c9b5ea8fc6a06a70c2105bbb118944065a6,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0429308056079404,2023-01-01 00:00:00,2023-01-01 00:00:00
0x2d7f5212e93740a74b99d8a0799b4514061dbda5,9,3,17.9756,0x04068da6c83afcfa0e13ba15a6696662335d5b75,16.078299373606313,2022-02-17 00:00:00,2023-01-24 00:00:00
0x71ffc30e46834deb2da71812b245088a3bfbd481,4,1,10.26018724,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.2409806426498765,2023-01-01 00:00:00,2023-01-01 00:00:00
0x2c423a67f91b843851b0059e11ff9fdd160bf74a,4,1,330.51419113881286,0x2c423a67f91b843851b0059e11ff9fdd160bf74a,0.000396944701874,2023-01-01 00:00:00,2023-01-01 00:00:00
0x587063d89e4211366da7380f546cd20cfd598a54,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.893577956117239,2023-01-01 00:00:00,2023-01-01 00:00:00
0x37063daf5ed85cb9a9489c77fbda8237616daa3f,4,3,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.974399907944155,2022-02-07 00:00:00,2023-01-01 00:00:00
0xf8847895f34c097f448c33fbcad6321a26bf864d,2,1,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,4.894865975673365,2023-01-01 00:00:00,2023-01-01 00:00:00
0x64fa0191ee9c145b38c43bebf87a717533cab9b5,1,1,1.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.175772549468101,2023-01-01 00:00:00,2023-01-01 00:00:00
0x69dbac40bbf9cca627c3f8fc8f1cd97c6750e7e9,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0081781692222103,2023-01-01 00:00:00,2023-01-01 00:00:00
0xdbf61dfc3a811db95c794cb5be849ba3ec938585,1,1,0.492,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0015196950886063,2023-01-01 00:00:00,2023-01-01 00:00:00
0xba2f34e30f1f2ec97f15e4d4395e9f54d16ba326,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0420046841286269,2023-01-01 00:00:00,2023-01-01 00:00:00
0xf4e03f2f235a67c022ff88b2f2c20dd922ca25fb,3,1,568.4564302853744,0x168b1daf68d357d464c4159c7bc107cc4287a8c9,0.000204362259045,2023-01-01 00:00:00,2023-01-01 00:00:00
0x30b66771fd6dbd7a1da05f5c9fb476c14201686b,1,1,6.11,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.0536157779839963,2023-01-01 00:00:00,2023-01-01 00:00:00
0x77db4d60d26fe53e8063976f3b57d2e8e01f9939,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.008481949917248,2023-01-01 00:00:00,2023-01-01 00:00:00
0x7964cabdbda0881ee077e9af17b572b95dfab155,2,1,49.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.8922833041904461,2023-01-01 00:00:00,2023-01-01 00:00:00
0x337245ed4de7c5a6b768aaa00a55987602fd238b,1,1,0.493,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0014393688134853,2023-01-01 00:00:00,2023-01-01 00:00:00
0xd8cb720631ad1809dd46d4d6233410be049fbe88,2,1,3.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.992961334881269,2023-01-01 00:00:00,2023-01-01 00:00:00
0x85037f948236d13936fbfad73c7af1c86d6c2051,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.008518519487546,2023-01-01 00:00:00,2023-01-01 00:00:00
0x6d400a4cb8341c4f1e313d2bd8054ad145822eb2,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0020499139388822,2023-01-01 00:00:00,2023-01-01 00:00:00
0xd72d3ef7fe0e78f908e77073a2188c4f16377ca8,4,1,326.4939084822434,0xd72d3ef7fe0e78f908e77073a2188c4f16377ca8,0.0004517472963382,2023-01-01 00:00:00,2023-01-01 00:00:00
0x9be97ca88be1bce36b816450c31293b48872d441,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0089295841201489,2023-01-01 00:00:00,2023-01-01 00:00:00
0x208dfb32a9c505886e3ec9aa1a38210cc8172385,2,1,1.2,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1934381109466572,2023-01-01 00:00:00,2023-01-01 00:00:00
0x72e1ac3ec92a8ccf07cb19f64b07272708147701,2,2,2.03,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0248646752114899,2022-12-31 00:00:00,2023-01-01 00:00:00
0x286292a84eac1c3a685ec6b68ce7f08cd14ca6f2,534,18,0.0,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0,0.5178597674973463,2021-12-12 00:00:00,2023-01-24 00:00:00
0x1398984c4ea34e9d9642c106f4dc4547d5c3dd8f,1,1,13.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.122069088990503,2023-01-01 00:00:00,2023-01-01 00:00:00
0xbaf5e747fb7ad3b2168833702222db9e46ce6dcd,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0032699679243843,2023-01-01 00:00:00,2023-01-01 00:00:00
0xc0229e8934a92a6daa3e73e125af528b2f0fa6df,2,2,2.03,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0248018467775624,2022-12-31 00:00:00,2023-01-01 00:00:00
0xec9d10812234b2985103d3d83cf323fe8dbfa3eb,1,1,0.475,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0230023037904488,2023-01-01 00:00:00,2023-01-01 00:00:00
0x9a4655f19a2808a1cb180e0e889526668e3c3af0,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0085291318614394,2023-01-01 00:00:00,2023-01-01 00:00:00
0xb7feb53ee5ed4de14c3df9819ba7f2e086454534,2,2,2.03,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0234842994042073,2022-12-31 00:00:00,2023-01-01 00:00:00
0x02ea0cfcf662d9c81842862b254657d53b2ae0ce,3,2,16.9,0x02ea0cfcf662d9c81842862b254657d53b2ae0ce,11.893270307130766,2023-01-01 00:00:00,2023-01-02 00:00:00
0xdeb4e7b3b262d7aaaddf03b6bac1f0341f2b8362,1,1,14.48,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,25.984662345621565,2023-01-01 00:00:00,2023-01-01 00:00:00
0xb7d8f49a5cb755f11aaf557fb2bdf1283104cc9b,672,22,0.0,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0,0.1888672197613329,2021-12-19 00:00:00,2023-01-24 00:00:00
0xabaee1f1b3bfd8493e7906e7b6daa78297db69cf,14,5,0.5,0x168a6136fd4f60699b64fb9f8a2f8ed95b279954,10.531076662469818,2022-10-21 00:00:00,2023-01-01 00:00:00
0x1c722c658e8669f4ae527705a8bdc5c2939f8e74,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0094879266476992,2023-01-01 00:00:00,2023-01-01 00:00:00
0x546f5be3b299922612ce92a18a7937b03ac2900a,2,1,49.16450753,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,23.15731520684539,2023-01-01 00:00:00,2023-01-01 00:00:00
0x5336933338d719a1d76ec266380b5e4108956ae6,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0087214808188706,2023-01-01 00:00:00,2023-01-01 00:00:00
0x7bab0653980d2cc3473bd3ce0ddb73a170849b4e,2,1,49.45825581,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.4503801031461628,2023-01-01 00:00:00,2023-01-01 00:00:00
0x5dbb4a3528cdb898c0775b7cfd938df267477fc4,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0121101312,2023-01-01 00:00:00,2023-01-01 00:00:00
0x44dbbd4846defb5a74425b79c15691b733467a5e,1,1,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.0257013580886063,2023-01-01 00:00:00,2023-01-01 00:00:00
0xbfe74253a6811a015bbb46abb12e9a7501422095,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0028283796261569,2023-01-01 00:00:00,2023-01-01 00:00:00
0x2ba8b4cd0550c348089209e63de2ebeaf4eb7e73,1,1,0.493,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0016292305864782,2023-01-01 00:00:00,2023-01-01 00:00:00
0x225d4a2ac8039a05fbc843558faa8aa806248474,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0437559440996015,2023-01-01 00:00:00,2023-01-01 00:00:00
0xbe6bd50565199c4eab3bca7b96d3a8331f06dfea,1,1,7.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1496507409216709,2023-01-01 00:00:00,2023-01-01 00:00:00
0x707b6df8ae22ac3f75433f23826fbb4858572eb3,2,1,10.44979,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.7868461111904177,2023-01-01 00:00:00,2023-01-01 00:00:00
0x5ccf43a1db039a32a57e9a3d4805d5181174dc02,8,4,0.99,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.797933368953059,2021-11-28 00:00:00,2023-01-01 00:00:00
0x18b55e53c935cfa7d47df03b18fd3cf7366e93e4,1,1,0.492,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0012446233889626,2023-01-01 00:00:00,2023-01-01 00:00:00
0x982bd4af0d3ff626d4b7cd36319600769e09ed48,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.008231335350112,2023-01-01 00:00:00,2023-01-01 00:00:00
0x6533232eb04c0f9e7aca2ca0a884dc6baa9f241b,3,1,2.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.949169125440194,2023-01-01 00:00:00,2023-01-01 00:00:00
0x0e862cd16daafec78e5e4a194e83cf9fe72b3bf4,4,1,342.568367977629,0x0e862cd16daafec78e5e4a194e83cf9fe72b3bf4,0.0003479098230418,2023-01-01 00:00:00,2023-01-01 00:00:00
0x18e11041c334d4d3b13ba081e55b96c8d1075bbf,2,1,5.41187,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.20866041992,2023-01-01 00:00:00,2023-01-01 00:00:00
0x7f583e00f43dba003d5182d46e19f0e9debab647,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0430967557545584,2023-01-01 00:00:00,2023-01-01 00:00:00
0x457cadc72caf6e2328e0a2719cd16cd98e974bc4,3,1,10.0,0x7212e3ee2de090131f74e65ece400f722ee64b5b,0.00023515944312,2023-01-01 00:00:00,2023-01-01 00:00:00
0x6faa3e2af82abe6f6cbe50bff6d7912b7677af71,16,1,50.849,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,42.88992033187285,2023-01-01 00:00:00,2023-01-01 00:00:00
0xfddb8a3a7943d79f716ff4419c2b2673f332ed7c,1,1,5.65,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9835045448732797,2023-01-01 00:00:00,2023-01-01 00:00:00
0xdc9486b2724f9f9e99b96d6402951e5f3cbff85a,3,1,9.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.0471788823213546,2023-01-01 00:00:00,2023-01-01 00:00:00
0x9f2be0b26457cff637f81bba96f76b7b2ce368f4,19,5,9.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.5710431927917984,2022-07-06 00:00:00,2023-01-01 00:00:00
0x4ee7d7cd89f4986ebc8ce0ca6ba969e639edb062,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0030958217319356,2023-01-01 00:00:00,2023-01-01 00:00:00
0xd1020fb5e2a7e8f1af09a3723ee79202f974e5de,1,1,0.472,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0260729837663423,2023-01-01 00:00:00,2023-01-01 00:00:00
0xef9e8efc231a8fcf85004b35e07eb4d359796a19,4,1,336.5397902616637,0xef9e8efc231a8fcf85004b35e07eb4d359796a19,0.0003418812290023,2023-01-01 00:00:00,2023-01-01 00:00:00
0x35bee69a935b52ba433e59616ea0cdb29f0082ef,4,3,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.977380204255219,2022-02-07 00:00:00,2023-01-01 00:00:00
0x8aeb8594d49f071856b83a0d2e0fe6ff4ccf00cf,3,1,18.9,0x29f641b5346421330fe81afeefe87b6d77394e59,1.892340833978044,2023-01-01 00:00:00,2023-01-01 00:00:00
0x0cd8aeacba489841e9615a4d723ca42b506e69f4,2,2,1.05,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0030027079347411,2022-12-31 00:00:00,2023-01-01 00:00:00
0x140d2675a9e1683b8c46912141676e5febcc026b,2,1,9.984,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.9773101965027804,2023-01-01 00:00:00,2023-01-01 00:00:00
0x2214e8d0ef709916914e33d21dd05f4168e73fc5,1,1,0.493,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.001401363158349,2023-01-01 00:00:00,2023-01-01 00:00:00
0x1f66a8cea35faae2798d156d986b702b36220fd0,2,1,1.2,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.1937363399690481,2023-01-01 00:00:00,2023-01-01 00:00:00
0xbb6997c95320bbbc91241928a2b73fb7c6d4b7de,2,1,5.43874,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.136458519487546,2023-01-01 00:00:00,2023-01-01 00:00:00
0x0637abfa9d03e6858efb5907dc6c6a2f6f01764a,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0030837226799056,2023-01-01 00:00:00,2023-01-01 00:00:00
0xd1ba4f3a036bc7906585ef16d7e89565e5ee7f6d,16,3,5.9673255741136,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,12.918583717489414,2022-02-02 00:00:00,2023-01-01 00:00:00
0x78a599204cac483e51dcc41fdd1d80a5ab733226,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0290851658947673,2023-01-01 00:00:00,2023-01-01 00:00:00
0x1c9a01da806f14ad38cae0d2cfeef622db2d8c71,3,1,2.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.6058199204960034,2023-01-01 00:00:00,2023-01-01 00:00:00
0x14dd84de912dbc526694ad78443546867a524a3e,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0093503323036928,2023-01-01 00:00:00,2023-01-01 00:00:00
0xa0d67bab8699a5f72919405a98e8da2240363a67,2,2,1.05,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0030029074300986,2022-12-31 00:00:00,2023-01-01 00:00:00
0xfa7381e6539826bcd9c0b645b7625074cf75dd34,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0423942475869138,2023-01-01 00:00:00,2023-01-01 00:00:00
0x0bc71bb95cc09743e22b1db6c282cdc295ea1989,3,1,0.0,0x168a6136fd4f60699b64fb9f8a2f8ed95b279954,49.372702336477126,2023-01-01 00:00:00,2023-01-01 00:00:00
0xec6e05361a5fab59deb04e7a093d74010a9d2d1a,2,2,2.03,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0248647161317672,2022-12-31 00:00:00,2023-01-01 00:00:00
0x39b21846cf83585483e956128b952991621c5173,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0087385892702218,2023-01-01 00:00:00,2023-01-01 00:00:00
0x0a34ea83d8b41fb0c0d11c804edaeb13b7c38ad1,1551,15,0.0,0x6e125faf93c6ef968beb48a2b00dcf8178237037,8.685641152268081,2023-01-05 00:00:00,2023-01-23 00:00:00
0xd8f396b8edcf5b6054a22dfade912c16cf164976,1,1,0.1,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0271219143083528,2023-01-01 00:00:00,2023-01-01 00:00:00
0xb70750ebc6dc82c7da12d98555d2c1d89ac511bc,3,1,0.78,0x652f3a93fae990c5717c45390ab1dadff612826f,0.0096399871963484,2023-01-01 00:00:00,2023-01-01 00:00:00
0xa8dedf5a1e2bd66638d00f08fc002bfa120f9abe,1461,8,0.0,0x04068da6c83afcfa0e13ba15a6696662335d5b75,25.90951870795969,2023-01-02 00:00:00,2023-01-24 00:00:00
0xce3c23d4b6377bdd88aa26c5b45483287a985c20,1,1,0.455,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0398649349989952,2023-01-01 00:00:00,2023-01-01 00:00:00
0xbc9ac2a0b7d165e4ab0c1bab0878eba229023f92,21,5,1.2,0xc78d2edddd9844e9011871a8f8061f93d38f937e,4.648412395047968,2022-02-17 00:00:00,2023-01-24 00:00:00
0x1b11e4cdf56304d4d8a6e3645e219cfc30339e65,16,7,7.61237,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.8519992846987141,2022-04-06 00:00:00,2023-01-01 00:00:00
0xfd675e1ceb73ec18526925474fe3e7d2306c8ac5,2,2,2.03,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0235301225280886,2022-12-31 00:00:00,2023-01-01 00:00:00
0x060829f43cdb2db23a7924307586d3c7408a3dd4,1,1,0.455,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0212475114545068,2023-01-01 00:00:00,2023-01-01 00:00:00
0x51c323873f3cc26ee067cbc3968dd611f0932e81,1,1,0.49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0024581167703216,2023-01-01 00:00:00,2023-01-01 00:00:00
0x4e399882c6eaf71a1ca5959534713982ff03ea1b,1,1,0.485,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0093697555842138,2023-01-01 00:00:00,2023-01-01 00:00:00
0x55cd3aa91384501b59d1b8e7796eeece52e25a14,4,1,66.65454985595795,0xacf8a97263b79946f2cd07e8c8dc46404506a480,0.6418418309575731,2023-01-01 00:00:00,2023-01-01 00:00:00
0xfcb9e0bcde66fef81aacb35fdf58e2fd3f5d11f4,2,1,5.41,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.157877519487546,2023-01-01 00:00:00,2023-01-01 00:00:00
0x4fd8cb8d7597c08573036fd4996fc7f6535057c6,1,1,6.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.64040786696,2023-01-01 00:00:00,2023-01-01 00:00:00
0x435ac981bee9e86435480890a77e8a301c7a71f6,1,1,0.455,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0291789461243762,2023-01-01 00:00:00,2023-01-01 00:00:00
0x7ff91d4cd9d9cd101c30df6e13805882e4e1d8d6,2,1,3.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,1.9960591902,2023-01-01 00:00:00,2023-01-01 00:00:00
0x03d2ada75e3d3b452fa653326a554c2ed86bc158,3,2,34.9,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,14.889060823694068,2022-12-31 00:00:00,2023-01-01 00:00:00
0xc4cf25c8e945f583cd1bc2616d77fc5a9fc44a1c,5,3,0.03,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,2.008397502496465,2022-03-07 00:00:00,2023-01-01 00:00:00
0x9e5b7af359cf7ade901940586ad2cffa5669511b,4,3,5.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,3.975625898399708,2022-02-07 00:00:00,2023-01-01 00:00:00
0x151a341a96c7b95dbf8924b856a5dd17cf4005e9,2,1,9.0,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.9894493895528038,2023-01-01 00:00:00,2023-01-01 00:00:00
0x69b4e30c8ce881e28bde78adc2496eb3616178dd,1,1,0.493,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.000880606091734,2023-01-01 00:00:00,2023-01-01 00:00:00
0x6ed9cd848b08186f8cdb35d04265f4cec203e3e0,2,2,1.05,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.0011824815044448,2022-12-31 00:00:00,2023-01-01 00:00:00
0xb07de04404abccdadb5c12a4ee00cb3b48a786c2,2,1,5.0,0x040993fbf458b95871cd2d73ee2e09f4af6d56bb,0.0894377145611983,2023-01-01 00:00:00,2023-01-01 00:00:00
0xe99ddd970cd353426713738050a20250c247e4ab,1,1,5.7,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0.836153691688769,2023-01-01 00:00:00,2023-01-01 00:00:00
0xeaa970c0d31f42d702a4811a20d1dd73a3890950,2,1,22.827,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,12.80437151078728,2023-01-01 00:00:00,2023-01-01 00:00:00
0xa58d091b9a59096d4504cecba04f071982f55a9f,3222,16,0.0,0x9076c96e01f6f13e1ec4832354df970d245e124f,244.64110913065403,2023-01-10 00:00:00,2023-01-25 00:00:00
